rowid,_id,USERID,edit_time,day_id,total_time,workout_time,rest_time,wasted_time,total_exercise,total_weight,recordbreak,starttime,endtime,workout_mode,TIMESTAMP,calories
80502885,1,3773197,1456181231,18,391,801,14,0,6,3797.5,6,1456180840,1456181231,0,"2021-03-15 22:17:34",0
80502883,2,3773197,1456420091,0,3359,1343,120,816,12,8153,12,1456416711,1456420070,0,"2021-03-15 22:17:34",0
80999864,3,3773197,1456767191,0,3238,767,669,1172,7,3554,6,1456763843,1456767081,0,"2021-03-15 22:17:34",0
81333866,4,3773197,1456938474,0,2541,458,0,1723,4,1449,4,1456935928,1456938469,0,"2021-03-15 22:17:34",0
81849202,5,3773197,1457288321,0,3794,844,1090,1050,9,3889,4,1457284518,1457288312,0,"2021-03-15 22:17:34",0
82167035,6,3773197,1457454308,0,249,160,120,0,2,640,2,1457454057,1457454306,0,"2021-03-15 22:17:34",0
82174134,7,3773197,1457457634,0,3219,591,1351,737,6,1833,2,1457454411,1457457630,0,"2021-03-15 22:17:34",0
82504521,8,3773197,1457630180,0,2509,599,802,568,6,4100,2,1457627608,1457630117,0,"2021-03-15 22:17:34",0
82772617,9,3773197,1457801406,0,108,72,0,0,1,284,1,1457801296,1457801404,0,"2021-03-15 22:17:34",0
82777059,10,3773197,1457804033,0,2445,515,0,1570,4,1742,0,1457801584,1457804029,0,"2021-03-15 22:17:34",0
83189330,11,3773197,1458062259,0,3339,818,1743,58,8,4117,2,1458058897,1458062236,0,"2021-03-15 22:17:34",0
83497089,12,3773197,1458234414,0,2107,556,964,137,5,1995,0,1458232303,1458234410,0,"2021-03-15 22:17:34",0
84009118,13,3773197,1458580848,0,3450,799,999,1022,7,3176,4,1458577387,1458580837,0,"2021-03-15 22:17:34",0
84476870,14,3773197,1458838800,0,2114,439,961,354,4,1751,1,1458836681,1458838795,0,"2021-03-15 22:17:34",0
84936204,15,3773197,1459185107,0,2895,733,751,781,7,3775,2,1459175007,1459177902,0,"2021-03-15 22:17:34",0
85279842,16,3773197,1459362490,0,3000,430,662,1548,4,1751,0,1459352288,1459355288,0,"2021-03-15 22:17:34",0
85552565,17,3773197,1459533194,0,3270,837,332,1381,8,4619,2,1459522723,1459525993,0,"2021-03-15 22:17:34",0
86272817,18,3773197,1459967860,0,3043,746,1563,194,6,2455,2,1459957612,1459960655,0,"2021-03-15 22:17:34",0
86589041,19,3773197,1460139101,0,2655,486,0,1809,4,2609,1,1460129237,1460131892,0,"2021-03-15 22:17:34",0
87323602,20,3773197,1460570886,0,2458,533,0,1475,5,1932,0,1460561226,1460563684,0,"2021-03-15 22:17:34",0
87996385,21,3773197,1461004679,0,4429,586,0,3393,5,1859,2,1460993041,1460997470,0,"2021-03-15 22:17:34",0
88333782,22,3773197,1461176573,0,4742,448,0,3754,6,1681,1,1461164627,1461169369,0,"2021-03-15 22:17:34",0
88618662,23,3773197,1461347819,0,2493,636,60,1167,7,2889,3,1461338121,1461340614,0,"2021-03-15 22:17:34",0
89009588,24,3773197,1461608836,0,3481,757,0,2094,7,2519,3,1461598148,1461601629,0,"2021-03-15 22:17:34",0
89904919,25,3773197,1462129178,0,5919,3155,0,1864,10,3194,5,1462116046,1462121965,0,"2021-03-15 22:17:34",0
90039601,26,3773197,1462213810,0,4163,2470,602,551,6,2300,2,1462202440,1462206603,0,"2021-03-15 22:17:34",0
90383976,27,3773197,1462384926,0,4218,1812,301,1565,6,2196,2,1462373503,1462377721,0,"2021-03-15 22:17:34",0
90535715,28,3773197,1462471300,0,7455,3065,1024,2556,9,3121,3,1462456631,1462464086,0,"2021-03-15 22:17:34",0
90791667,29,3773197,1462643755,0,3061,1987,361,263,5,1640,0,1462633493,1462636554,0,"2021-03-15 22:17:34",0
95690434,30,3773197,1465494877,0,4492,636,782,2534,6,1797,1,1465483183,1465487675,0,"2021-03-15 22:17:34",0
96391466,31,3773197,1465922878,0,257647,122,0,257345,2,329,0,1465658029,1465915676,0,"2021-03-15 22:17:34",0
96571243,32,3773197,1466004884,19,85587,327,330,84570,5,1085.5,1,1465915699,1466001286,0,"2021-03-15 22:17:34",0
96571241,33,3773197,1466013737,0,3651,2224,0,707,8,1510,0,1466002886,1466006537,0,"2021-03-15 22:17:34",0
96863316,34,3773197,1466185978,0,2544,1136,600,448,4,2192,1,1466176232,1466178776,0,"2021-03-15 22:17:34",0
96984725,35,3773197,1466272112,0,3128,1920,541,217,5,1476,1,1466261784,1466264912,0,"2021-03-15 22:17:34",0
97096148,36,3773197,1466359481,0,5244,1227,0,3387,7,2434,0,1466347037,1466352281,0,"2021-03-15 22:17:34",0
97435751,37,3773197,1466531351,0,2938,1470,600,418,5,2232,2,1466521212,1466524150,0,"2021-03-15 22:17:34",0
97618429,38,3773197,1466621108,0,3483,1262,782,899,6,2243,1,1466610418,1466613901,0,"2021-03-15 22:17:34",0
97766630,39,3773197,1466703800,0,3732,1107,1142,853,7,1737,0,1466692866,1466696598,0,"2021-03-15 22:17:34",0
98033047,40,3773197,1466874549,0,579,432,121,0,2,320,0,1466866768,1466867347,0,"2021-03-15 22:17:34",0
98280313,41,3773197,1467050519,0,2237,910,600,367,4,1514,1,1467041081,1467043318,0,"2021-03-15 22:17:34",0
98442799,42,3773197,1467135955,0,4285,1638,1080,847,8,1562,3,1467124467,1467128752,0,"2021-03-15 22:17:34",0
99384490,43,3773197,1467738178,0,1088,822,240,0,3,1204,1,1467729888,1467730976,0,"2021-03-15 22:17:34",0
101527770,44,3773197,1468862550,0,2651,611,661,929,5,2144,0,1468852697,1468855348,0,"2021-03-15 22:17:34",0
101863066,45,3773197,1469035738,0,2971,976,960,405,7,782,0,1469025567,1469028538,0,"2021-03-15 22:17:34",0
102416930,46,3773197,1469378745,0,2256,1016,541,249,5,1056,0,1469369289,1469371545,0,"2021-03-15 22:17:34",0
102590957,47,3773197,1469470236,0,3463,1867,662,304,7,1774,1,1469459569,1469463032,0,"2021-03-15 22:17:34",0
102964691,48,3773197,1469642000,0,3304,837,1202,635,7,1645,0,1469631496,1469634800,0,"2021-03-15 22:17:34",0
103276048,49,3773197,1469812397,0,1934,750,540,194,5,1115,0,1469803264,1469805198,0,"2021-03-15 22:17:34",0
103424402,50,3773197,1469901787,0,4085,1280,1021,1154,7,2598,1,1469890500,1469894585,0,"2021-03-15 22:17:34",0
103678170,51,3773197,1470074204,0,3708,980,843,1345,6,1222,0,1470063295,1470067003,0,"2021-03-15 22:17:34",0
103866638,52,3773197,1470161603,0,3662,1170,660,1472,4,1800,0,1470150740,1470154402,0,"2021-03-15 22:17:34",0
104323777,53,3773197,1470420373,0,3881,1481,1262,508,7,2249,1,1470409292,1470413173,0,"2021-03-15 22:17:34",0
104436997,54,3773197,1470508278,0,3734,1252,903,1039,6,1372,0,1470497340,1470501074,0,"2021-03-15 22:17:34",0
104667293,55,3773197,1470679774,0,3493,1129,661,1343,4,1808,0,1470669080,1470672573,0,"2021-03-15 22:17:34",0
104837971,56,3773197,1470766890,0,2984,1087,900,547,5,2263,0,1470756706,1470759690,0,"2021-03-15 22:17:34",0
105122462,57,3773197,1470941359,0,2688,2229,480,0,5,770,0,1470931471,1470934159,0,"2021-03-15 22:17:34",0
105259717,58,3773197,1471025792,0,3475,1691,660,764,4,1802,0,1471015116,1471018591,0,"2021-03-15 22:17:34",0
105471780,59,3773197,1471197657,0,5226,1738,1324,1444,8,3211,1,1471185228,1471190454,0,"2021-03-15 22:17:34",0
105601185,60,3773197,1471281221,0,2820,1151,420,979,3,762,0,1471271199,1471274019,0,"2021-03-15 22:17:34",0
105923866,61,3773197,1471455261,0,4246,1539,780,1387,6,1224,0,1471443815,1471448061,0,"2021-03-15 22:17:34",0
106077678,62,3773197,1471545032,0,3843,1188,664,1631,4,2076,0,1471533989,1471537832,0,"2021-03-15 22:17:34",0
106325683,63,3773197,1471716074,0,3863,1512,1082,729,6,2421,0,1471705012,1471708875,0,"2021-03-15 22:17:34",0
106749826,64,3773197,1471975902,0,4299,2329,360,1250,4,344,0,1471964398,1471968697,0,"2021-03-15 22:17:34",0
106907146,65,3773197,1472058345,0,3206,993,421,1522,3,1026,1,1472051537,1472054743,0,"2021-03-15 22:17:34",0
107054404,66,3773197,1472141839,0,3978,1381,958,1099,6,2190,2,1472137849,1472141827,0,"2021-03-15 22:17:34",0
107302854,67,3773197,1472317704,0,3911,1644,1140,407,8,1410,0,1472310190,1472314101,0,"2021-03-15 22:17:34",0
107408217,68,3773197,1472403521,0,4323,1382,662,1919,4,1630,0,1472395596,1472399919,0,"2021-03-15 22:17:34",0
113437676,69,3773197,1473786503,0,3720,1459,1142,579,6,2393,0,1473779182,1473782902,0,"2021-03-15 22:17:34",0
113616206,70,3773197,1473874174,0,4453,1531,1268,1024,7,1938,0,1473866120,1473870573,0,"2021-03-15 22:17:34",0
113769010,71,3773197,1473957963,0,2133,1248,420,105,4,764,0,1473952228,1473954361,0,"2021-03-15 22:17:34",0
114052324,72,3773197,1474132968,0,4055,1334,1203,978,6,2401,0,1474125310,1474129365,0,"2021-03-15 22:17:34",0
114318126,73,3773197,1474305561,0,5635,1484,1262,2259,7,1871,0,1474296324,1474301959,0,"2021-03-15 22:17:34",0
114513528,74,3773197,1474391428,0,4029,989,540,2140,4,831,0,1474383799,1474387828,0,"2021-03-15 22:17:34",0
115013038,75,3773197,1474651897,0,3640,545,1081,1564,5,2408,0,1474644655,1474648295,0,"2021-03-15 22:17:34",0
115145177,76,3773197,1474736280,0,2323,345,480,1228,3,588,1,1474730355,1474732678,0,"2021-03-15 22:17:34",0
115773917,77,3773197,1475080239,0,2711,1034,481,836,4,844,0,1475073924,1475076635,0,"2021-03-15 22:17:34",0
116079151,78,3773197,1475257240,0,5368,1902,1202,1634,7,2653,0,1475248269,1475253637,0,"2021-03-15 22:17:34",0
116218828,79,3773197,1475341867,0,3612,1096,602,1554,4,811,1,1475334654,1475338266,0,"2021-03-15 22:17:34",0
116667521,80,3773197,1475600224,0,4757,1092,600,2705,4,1596,0,1475591863,1475596620,0,"2021-03-15 22:17:34",0
117511881,81,3773197,1476117609,0,4607,1360,1203,1504,6,2556,0,1476109400,1476114007,0,"2021-03-15 22:17:34",0
117706185,82,3773197,1476207558,0,4748,1410,1081,1627,7,1109,0,1476199209,1476203957,0,"2021-03-15 22:17:34",0
118167399,83,3773197,1476467996,0,3473,1182,662,1269,4,1868,0,1476460921,1476464394,0,"2021-03-15 22:17:34",0
118578504,84,3773197,1476727087,0,7191,2295,1322,2854,8,2996,1,1476716293,1476723484,0,"2021-03-15 22:17:34",0
118778930,85,3773197,1476812389,0,5539,1279,841,2879,6,1304,0,1476803247,1476808786,0,"2021-03-15 22:17:34",0
118954731,86,3773197,1476897716,0,3958,1188,660,1750,4,2131,0,1476890157,1476894115,0,"2021-03-15 22:17:34",0
119257520,87,3773197,1477071524,0,5544,1421,1264,2229,7,3448,2,1477062379,1477067923,0,"2021-03-15 22:17:34",0
120397288,88,3773197,1477760990,0,3415,1675,480,900,4,1340,0,1477753973,1477757388,0,"2021-03-15 22:17:34",0
120500396,89,3773197,1477847407,0,2702,1155,781,316,5,1848,0,1477844702,1477847404,0,"2021-03-15 22:17:34",0
120663344,90,3773197,1477937043,0,1766,695,420,381,3,246,0,1477935275,1477937041,0,"2021-03-15 22:17:34",0
120834951,91,3773197,1478022442,0,3147,1090,480,1307,3,1840,0,1478019293,1478022440,0,"2021-03-15 22:17:34",0
121007583,92,3773197,1478109754,0,4611,1450,1020,1601,6,2874,0,1478105140,1478109751,0,"2021-03-15 22:17:34",0
121301733,93,3773197,1478278644,0,3563,1074,240,1799,5,693,0,1478275077,1478278640,0,"2021-03-15 22:17:34",0
121730253,94,3773197,1478540526,0,3867,1360,815,1242,5,2642,0,1478536657,1478540524,0,"2021-03-15 22:17:34",0
122094033,95,3773197,1478711846,0,2292,1088,0,844,4,1856,1,1478709552,1478711844,0,"2021-03-15 22:17:34",0
122393100,96,3773197,1478884780,0,4091,1265,900,1296,7,1443,0,1478880686,1478884777,0,"2021-03-15 22:17:34",0
122517095,97,3773197,1478970925,0,3395,1252,750,943,5,2912,0,1478967528,1478970923,0,"2021-03-15 22:17:34",0
123124772,98,3773197,1479315633,0,3150,1116,481,1193,4,1360,0,1479312481,1479315631,0,"2021-03-15 22:17:34",0
123290886,99,3773197,1479405049,0,4453,1134,933,1936,5,2544,1,1479400594,1479405047,0,"2021-03-15 22:17:34",0
123441990,100,3773197,1479491286,0,4509,1274,900,1795,6,1313,0,1479486775,1479491284,0,"2021-03-15 22:17:34",0
123812710,101,3773197,1479748671,0,2911,1014,545,992,4,1208,0,1479745757,1479748668,0,"2021-03-15 22:17:34",0
124284519,102,3773197,1480005581,0,3865,1171,782,1552,4,3196,1,1480001714,1480005579,0,"2021-03-15 22:17:34",0
124399917,103,3773197,1480095134,0,4573,1008,725,2390,5,726,0,1480090558,1480095131,0,"2021-03-15 22:17:34",0
124641131,104,3773197,1480265493,0,2799,1110,360,1059,3,1280,0,1480262692,1480265491,0,"2021-03-15 22:17:34",0
124798505,105,3773197,1480353385,0,4905,1310,1101,1954,6,2882,1,1480348478,1480353383,0,"2021-03-15 22:17:34",0
125160066,106,3773197,1480527628,0,5228,1177,1199,2222,7,2046,1,1480522399,1480527627,0,"2021-03-15 22:17:34",0
125306082,107,3773197,1480612428,0,3478,1018,540,1560,4,1316,0,1480608949,1480612427,0,"2021-03-15 22:17:34",0
125595203,108,3773197,1480788104,0,4694,1337,995,1732,7,3707,4,1480783408,1480788102,0,"2021-03-15 22:17:34",0
125838140,109,3773197,1480956152,0,2753,787,300,1396,3,434,0,1480953396,1480956149,0,"2021-03-15 22:17:34",0
126824507,110,3773197,1481561105,0,2222,888,361,703,3,816,0,1481558881,1481561103,0,"2021-03-15 22:17:34",0
130689420,111,3773197,1483810472,22,3718,1377,1282,429,7,2648,0,1483806752,1483810470,0,"2021-03-15 22:17:34",0
130831694,112,3773197,1483896964,21,4146,1300,1210,1006,7,1673,0,1483892816,1483896962,0,"2021-03-15 22:17:34",0
131016886,113,3773197,1483982446,23,3772,968,660,1784,4,1488,0,1483978669,1483982441,0,"2021-03-15 22:17:34",0
131455595,114,3773197,1484155790,22,4993,1785,1280,1298,7,3373,0,1484150793,1484155786,0,"2021-03-15 22:17:34",0
131830589,115,3773197,1484328941,21,4428,1484,1085,1229,7,1764,0,1484324510,1484328938,0,"2021-03-15 22:17:34",0
132297378,116,3773197,1484587443,23,3040,1050,422,1208,4,1393,0,1484584398,1484587438,0,"2021-03-15 22:17:34",0
132519380,117,3773197,1484672651,22,1806,780,330,426,3,510,0,1484670842,1484672648,0,"2021-03-15 22:17:34",0
132918628,118,3773197,1484845558,21,2493,1164,666,123,6,736,0,1484843062,1484845555,0,"2021-03-15 22:17:34",0
133129392,119,3773197,1484934451,23,3654,1421,660,1213,4,1772,0,1484930793,1484934447,0,"2021-03-15 22:17:34",0
133440706,120,3773197,1485106181,22,4361,1667,1280,784,7,3089,0,1485101816,1485106177,0,"2021-03-15 22:17:34",0
134062979,121,3773197,1485364938,21,3353,1214,781,818,6,801,0,1485361580,1485364933,0,"2021-03-15 22:17:34",0
134255220,122,3773197,1485451361,23,2597,918,484,835,4,724,0,1485448759,1485451356,0,"2021-03-15 22:17:34",0
134449265,123,3773197,1485540841,22,4469,1189,833,1997,5,2644,0,1485536368,1485540837,0,"2021-03-15 22:17:34",0
134745024,124,3773197,1485710205,21,4185,1219,843,1583,6,1163,0,1485706015,1485710200,0,"2021-03-15 22:17:34",0
135366256,125,3773197,1485969537,23,3324,1023,600,1341,4,1596,0,1485966208,1485969532,0,"2021-03-15 22:17:34",0
135569830,126,3773197,1486057660,22,4065,1310,976,1329,5,3326,0,1486053590,1486057655,0,"2021-03-15 22:17:34",0
135930879,127,3773197,1486229325,21,4268,1235,1089,1314,7,1176,0,1486225051,1486229319,0,"2021-03-15 22:17:34",0
136582882,128,3773197,1486497230,23,99455,406,602,98177,3,1648,0,1486397748,1486497203,0,"2021-03-15 22:17:34",0
136798151,129,3773197,1486576938,22,5188,1441,1097,2020,7,3616,2,1486571744,1486576932,0,"2021-03-15 22:17:34",0
137010111,130,3773197,1486661535,21,3782,1335,908,999,6,1351,1,1486657748,1486661530,0,"2021-03-15 22:17:34",0
137534862,131,3773197,1486916862,23,1711,696,242,593,2,432,0,1486915143,1486916854,0,"2021-03-15 22:17:34",0
137743517,132,3773197,1487006690,22,4742,990,1099,2113,6,2237,1,1487001941,1487006683,0,"2021-03-15 22:17:34",0
138182590,133,3773197,1487179866,21,3529,1078,787,1124,6,1021,1,1487176330,1487179859,0,"2021-03-15 22:17:34",0
138591231,134,3773197,1487353095,22,2351,368,722,991,3,2445,0,1487350733,1487353084,0,"2021-03-15 22:17:34",0
139124800,135,3773197,1487610618,22,2940,872,541,1257,3,2090,0,1487607667,1487610607,0,"2021-03-15 22:17:34",0
140567175,136,3773197,1488213313,23,3373,824,720,1379,5,1366,0,1488209937,1488213310,0,"2021-03-15 22:17:34",0
141025036,137,3773197,1488389276,22,4644,1274,977,1853,6,3112,0,1488384629,1488389273,0,"2021-03-15 22:17:34",0
141431017,138,3773197,1488562181,21,3111,952,541,1258,4,595,1,1488559065,1488562176,0,"2021-03-15 22:17:34",0
141755769,139,3773197,1488732381,23,4027,1568,661,1348,5,1464,0,1488728349,1488732376,0,"2021-03-15 22:17:34",0
141967309,140,3773197,1488821749,22,4013,1216,932,1415,5,2942,0,1488817732,1488821745,0,"2021-03-15 22:17:34",0
142663416,141,3773197,1489080254,21,4160,894,601,2305,4,588,1,1489076088,1489080248,0,"2021-03-15 22:17:34",0
142846470,142,3773197,1489163656,23,2518,796,361,1091,3,932,0,1489161134,1489163652,0,"2021-03-15 22:17:34",0
143354374,143,3773197,1489426549,22,3883,1139,857,1437,5,1800,0,1489422660,1489426543,0,"2021-03-15 22:17:34",0
143785773,144,3773197,1489598932,0,3743,731,780,1782,5,855,0,1489595184,1489598927,0,"2021-03-15 22:17:34",0
144483515,145,3773197,1489942009,22,3396,448,767,1821,4,3064,2,1489938610,1489942006,0,"2021-03-15 22:17:34",0
146057751,146,3773197,1490637251,21,3106,1024,721,911,5,790,0,1490626944,1490630050,0,"2021-03-15 22:17:34",0
146568761,147,3773197,1490810924,23,2820,908,540,1012,4,556,0,1490800901,1490803721,0,"2021-03-15 22:17:34",0
147031854,148,3773197,1490983632,22,2779,1148,679,592,4,2600,0,1490973649,1490976428,0,"2021-03-15 22:17:34",0
147201382,149,3773197,1491068777,21,4126,1470,901,1215,6,1225,1,1491057447,1491061573,0,"2021-03-15 22:17:34",0
147361726,150,3773197,1491155711,23,3271,917,541,1453,4,605,0,1491145236,1491148507,0,"2021-03-15 22:17:34",0
147811909,151,3773197,1491330995,22,5431,1432,1099,2270,7,3234,1,1491318362,1491323793,0,"2021-03-15 22:17:34",0
148030550,152,3773197,1491414003,21,1467,152,300,835,2,224,0,1491405335,1491406802,0,"2021-03-15 22:17:34",0
148604493,153,3773197,1491676594,23,2805,1042,420,1073,3,519,0,1491666588,1491669393,0,"2021-03-15 22:17:34",0
148935549,154,3773197,1491848866,22,9347,1285,916,6516,7,2642,3,1491832318,1491841665,0,"2021-03-15 22:17:34",0
150210379,155,3773197,1492450737,21,2673,365,540,1498,3,666,0,1492440863,1492443536,0,"2021-03-15 22:17:34",0
150888505,156,3773197,1492709735,22,3704,571,916,1857,4,2720,0,1492698830,1492702534,0,"2021-03-15 22:17:34",0
151246864,157,3773197,1492882972,21,4642,1084,840,2178,6,1031,0,1492871130,1492875772,0,"2021-03-15 22:17:34",0
151581917,158,3773197,1493056548,22,4554,1311,991,1712,6,3192,0,1493044793,1493049347,0,"2021-03-15 22:17:34",0
152017821,159,3773197,1493229172,21,4204,1030,661,2063,5,868,1,1493217766,1493221970,0,"2021-03-15 22:17:34",0
152399480,160,3773197,1493403897,22,5710,1265,932,3063,5,3180,0,1493390988,1493396698,0,"2021-03-15 22:17:34",0
152693635,161,3773197,1493576360,21,5162,2380,723,1519,6,1099,1,1493563993,1493569155,0,"2021-03-15 22:17:34",0
153065189,162,3773197,1493744869,22,1478,585,180,533,2,836,0,1493736191,1493737669,0,"2021-03-15 22:17:34",0
153499618,163,3773197,1493923950,22,5132,1257,977,2448,5,2893,0,1493911618,1493916750,0,"2021-03-15 22:17:34",0
153870818,164,3773197,1494094519,21,4634,1147,720,2317,5,1089,0,1494082684,1494087318,0,"2021-03-15 22:17:34",0
154649132,165,3773197,1494440199,22,4438,1249,780,1959,5,1926,1,1494428559,1494432997,0,"2021-03-15 22:17:34",0
155056483,166,3773197,1494611999,19,1775,389,0,936,5,1160,0,1494603023,1494604798,0,"2021-03-15 22:17:34",0
155359521,167,3773197,1494782136,22,2428,800,420,938,3,1160,0,1494772506,1494774934,0,"2021-03-15 22:17:34",0
160061463,168,3773197,1497032042,22,4914,1476,993,1725,8,3203,0,1497019926,1497024840,0,"2021-03-15 22:17:34",0
160340269,169,3773197,1497204780,21,3934,1256,662,1476,6,1230,0,1497193645,1497197579,0,"2021-03-15 22:17:34",0
160707073,170,3773197,1497375914,22,4898,1336,795,2137,7,3246,1,1497363816,1497368714,0,"2021-03-15 22:17:34",0
161104267,171,3773197,1497549722,21,3252,516,660,1716,4,851,0,1497539270,1497542522,0,"2021-03-15 22:17:34",0
161532523,172,3773197,1497803441,22,6740,1591,1276,3243,7,3436,1,1497789501,1497796241,0,"2021-03-15 22:17:34",0
161694806,173,3773197,1497889583,21,4658,1847,962,1129,8,1356,0,1497877722,1497882380,0,"2021-03-15 22:17:34",0
162158590,174,3773197,1498068855,22,6112,1260,917,3395,6,3779,0,1498055545,1498061657,0,"2021-03-15 22:17:34",0
162344501,175,3773197,1498150237,21,4605,1180,721,2254,5,992,0,1498142031,1498146636,0,"2021-03-15 22:17:34",0
162649438,176,3773197,1498313751,22,1750,710,180,680,2,576,0,1498311999,1498313749,0,"2021-03-15 22:17:34",0
162959293,177,3773197,1498499004,22,5596,1196,990,2870,6,3291,0,1498489807,1498495403,0,"2021-03-15 22:17:34",0
163186339,178,3773197,1498585501,21,3977,1233,661,1633,5,1089,0,1498577923,1498581900,0,"2021-03-15 22:17:34",0
163553841,179,3773197,1498754526,23,2689,901,541,887,4,807,0,1498748236,1498750925,0,"2021-03-15 22:17:34",0
163743863,180,3773197,1498845220,22,5177,1598,1155,1794,7,3622,2,1498836441,1498841618,0,"2021-03-15 22:17:34",0
163891616,181,3773197,1498928566,21,5625,1225,840,3020,6,1779,0,1498919340,1498924965,0,"2021-03-15 22:17:34",0
164186544,182,3773197,1499105581,22,5279,1778,1130,1471,10,4215,4,1499096700,1499101979,0,"2021-03-15 22:17:34",0
164359619,183,3773197,1499185506,21,3697,734,721,1792,5,848,1,1499178207,1499181904,0,"2021-03-15 22:17:34",0
164537008,184,3773197,1499275282,23,3377,1113,480,1334,5,1041,0,1499268303,1499271680,0,"2021-03-15 22:17:34",0
164710112,185,3773197,1499358987,22,3797,1053,720,1664,4,3988,0,1499351588,1499355385,0,"2021-03-15 22:17:34",0
165040297,186,3773197,1499529347,21,6476,1774,1143,2749,9,3272,1,1499519269,1499525745,0,"2021-03-15 22:17:34",0
165381123,187,3773197,1499705811,22,6223,1527,1160,2996,6,4370,3,1499695986,1499702209,0,"2021-03-15 22:17:34",0
166931110,188,3773197,1500426767,22,2397,542,0,1405,5,1611,0,1500420769,1500423166,0,"2021-03-15 22:17:34",0
167146476,189,3773197,1500513194,21,29,200,0,0,2,328,0,1500509564,1500509593,0,"2021-03-15 22:17:34",0
168590263,190,3773197,1501215529,21,11,85,0,0,1,8,1,1501215516,1501215527,0,"2021-03-15 22:17:34",0
174246584,191,3773197,1503937700,22,2964,1180,0,1424,4,2015,1,1503931135,1503934099,0,"2021-03-15 22:17:34",0
174883913,192,3773197,1504199784,21,2915,1022,0,1353,6,567,0,1504193268,1504196183,0,"2021-03-15 22:17:34",0
175226795,193,3773197,1504371168,22,4507,1267,0,2790,5,2922,0,1504363059,1504367566,0,"2021-03-15 22:17:34",0
175345634,194,3773197,1504458584,21,3621,1171,0,2000,5,941,0,1504451361,1504454982,0,"2021-03-15 22:17:34",0
175733972,195,3773197,1504630441,22,4453,1204,0,2799,5,2938,0,1504622386,1504626839,0,"2021-03-15 22:17:34",0
179089940,196,3773197,1506098782,22,3473,949,1,2073,5,2784,0,1506091708,1506095181,0,"2021-03-15 22:17:34",0
179398558,197,3773197,1506272728,21,4958,1405,0,2923,7,1657,0,1506264169,1506269127,0,"2021-03-15 22:17:34",0
179584058,198,3773197,1506358247,22,3627,1179,0,2088,4,3124,0,1506351018,1506354645,0,"2021-03-15 22:17:34",0
180230328,199,3773197,1506614686,21,1833,665,0,898,3,286,0,1506609251,1506611084,0,"2021-03-15 22:17:34",0
180424511,200,3773197,1506700544,22,5387,1455,0,3392,6,3231,0,1506691556,1506696943,0,"2021-03-15 22:17:34",0
180591423,201,3773197,1506789937,21,4416,1336,0,2540,6,1519,0,1506781920,1506786336,0,"2021-03-15 22:17:34",0
180708807,202,3773197,1506874379,22,2367,930,0,1167,3,2100,0,1506868411,1506870778,0,"2021-03-15 22:17:34",0
181313301,203,3773197,1507134172,21,4222,570,0,3292,4,2916,0,1507126349,1507130571,0,"2021-03-15 22:17:34",0
181701538,204,3773197,1507308214,22,4231,1154,0,2717,4,3884,1,1507300381,1507304612,0,"2021-03-15 22:17:34",0
181978660,205,3773197,1507475536,21,5494,859,0,4005,7,1883,0,1507466440,1507471934,0,"2021-03-15 22:17:34",0
182628779,206,3773197,1507736427,22,5444,1069,0,3835,6,2694,2,1507727382,1507732826,0,"2021-03-15 22:17:34",0
183342261,207,3773197,1508082364,21,5502,1000,0,3872,7,1824,1,1508073260,1508078762,0,"2021-03-15 22:17:34",0
183537216,208,3773197,1508170303,22,5089,920,0,3629,6,3278,2,1508161612,1508166701,0,"2021-03-15 22:17:34",0
183776881,209,3773197,1508253576,21,4925,497,0,4068,4,985,1,1508245049,1508249974,0,"2021-03-15 22:17:34",0
184196398,210,3773197,1508429660,22,3613,492,0,2851,3,492,0,1508422445,1508426058,0,"2021-03-15 22:17:34",0
184374546,211,3773197,1508513670,21,2160,170,0,1810,2,224,0,1508507909,1508510069,0,"2021-03-15 22:17:34",0
184832948,212,3773197,1508775498,22,3196,288,0,2728,2,2367,1,1508768700,1508771896,0,"2021-03-15 22:17:34",0
185269968,213,3773197,1508945072,21,5607,884,0,4183,6,2385,1,1508935863,1508941470,0,"2021-03-15 22:17:34",0
185667389,214,3773197,1509120258,19,1946,354,0,1322,3,2189,0,1509114710,1509116656,0,"2021-03-15 22:17:34",0
185821158,215,3773197,1509208327,22,6283,1478,0,4175,7,4076,4,1509198443,1509204726,0,"2021-03-15 22:17:34",0
185951630,216,3773197,1509291064,21,3570,811,0,2309,5,753,0,1509287492,1509291062,0,"2021-03-15 22:17:34",0
188737757,217,3773197,1510589345,22,2489,1046,0,1083,4,2294,0,1510586852,1510589341,0,"2021-03-15 22:17:34",0
209151713,218,3773197,1519144597,22,3432,834,915,1053,7,1477,1,1519141160,1519144592,0,"2021-03-15 22:17:34",0
209383388,219,3773197,1519224488,21,2903,470,779,1204,5,1204,1,1519221583,1519224486,0,"2021-03-15 22:17:34",0
209615852,220,3773197,1519313480,23,2768,574,540,1294,4,1730,2,1519310709,1519313477,0,"2021-03-15 22:17:34",0
210010561,221,3773197,1519485341,22,4068,909,1305,1224,7,1810,3,1519481268,1519485336,0,"2021-03-15 22:17:34",0
210373816,222,3773197,1519656859,21,2956,626,990,800,6,1730,2,1519653900,1519656856,0,"2021-03-15 22:17:34",0
210656247,223,3773197,1519748156,23,1570,590,660,0,4,2496,3,1519746584,1519748154,0,"2021-03-15 22:17:34",0
